id,day,hour,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.07,2014-03-31,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-01,0,0.0166666666666667,65.115,70.985,0.0,0.0,0.0,0.0,0.0,77.356,0.0,0.0,0.0,0.0,0.0,,,,213.58999991416897,0.0
AS14.07,2014-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-01,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-01,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-01,7,0.0,3.011,354.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3900.5200002193496,0.0
AS14.07,2014-04-01,8,0.024390243902439,64.446,61.387,2696.569,0.0,0.0,0.0,9.037,622.493,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,0.0,0.0
AS14.07,2014-04-01,9,0.17741935483871,24.737,140.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,239.42000007629395,0.0
AS14.07,2014-04-01,10,0.294117647058824,106.42399999999999,319.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,425.9739999771121,0.0
AS14.07,2014-04-01,11,0.208333333333333,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.19000005722046,0.0
AS14.07,2014-04-01,12,0.175,6.024,221.481,0.0,0.0,0.0,0.0,11.037,55.452,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,294.1160001754765,0.0
AS14.07,2014-04-01,13,0.0916666666666667,6.881,114.498,33.637,0.0,0.0,0.0,0.0,50.397000000000006,0.0,0.0,0.0,0.0,0.0,,,,205.5760009288792,0.0
AS14.07,2014-04-01,14,0.0840336134453782,59.897999999999996,609.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1453.4089992046352,0.0
AS14.07,2014-04-01,15,0.65,268.529,611.1030000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,85.93499994277956,6.0
AS14.07,2014-04-01,16,0.0333333333333333,68.166,103.497,0.0,0.0,0.0,0.0,9.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,266.81900000572193,0.0
AS14.07,2014-04-01,17,0.025,88.474,526.533,0.0,0.0,0.0,0.0,0.0,44.184000000000005,0.0,0.0,0.0,0.0,0.0,,,,573.6080000400539,0.0
AS14.07,2014-04-01,18,0.0,0.0,32.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,32.71799993515014,1.0
AS14.07,2014-04-01,19,0.0666666666666667,22.171,713.03,0.0,0.0,0.0,0.0,18.125,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,8.0,753.7119996547702,0.0
AS14.07,2014-04-01,20,0.0166666666666667,0.0,389.56399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,389.83099937438965,0.0
AS14.07,2014-04-01,21,0.05,81.858,497.471,0.0,0.0,0.0,0.0,8.034,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,6.0,587.4749999046326,0.0
AS14.07,2014-04-01,22,0.0083333333333333,332.928,2606.735,971.682,0.0,0.0,0.0,0.0,85.426,0.0,0.0,0.0,0.0,0.0,,,,5271.8069999218,1.0
AS14.07,2014-04-01,23,0.0166666666666667,64.17,27.072,1054.358,0.0,0.0,0.0,0.0,128.687,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,1,0.0,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,59.8489999771118,0.0
AS14.07,2014-04-02,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,8,0.248,1.035,167.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,273.3449995517729,0.0
AS14.07,2014-04-02,9,0.46218487394958,275.6,301.411,317.999,0.0,0.0,0.0,0.0,73.809,711.465,0.0,0.0,0.0,1.0,,,,1680.8169996738438,0.0
AS14.07,2014-04-02,10,0.0666666666666667,251.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,251.8460001945494,0.0
AS14.07,2014-04-02,11,0.56198347107438,977.7919999999999,363.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1341.4509997367857,0.0
AS14.07,2014-04-02,12,0.159663865546218,60.229,77.68900000000001,0.0,0.0,0.0,0.0,66.765,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,8.0,205.07199978828436,0.0
AS14.07,2014-04-02,13,0.266666666666667,62.181000000000004,190.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,253.614000082016,0.0
AS14.07,2014-04-02,14,0.075,371.822,123.922,0.0,0.0,0.0,0.0,10.139,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,4.0,505.97399997711216,2.0
AS14.07,2014-04-02,15,0.0166666666666667,689.193,67.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,757.0450003147124,1.0
AS14.07,2014-04-02,16,0.241666666666667,261.902,264.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,527.3750000000002,0.0
AS14.07,2014-04-02,17,0.608333333333333,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.35599994659424,0.0
AS14.07,2014-04-02,18,0.641666666666667,170.059,78.625,0.0,0.0,0.0,0.0,15.035,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,4.0,263.96899962425175,0.0
AS14.07,2014-04-02,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-02,20,0.0,539.1560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.125,0.0
AS14.07,2014-04-02,21,0.3,138.888,209.357,0.0,0.0,0.0,0.0,13.064,186.957,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,548.4579997062692,1.0
AS14.07,2014-04-02,22,0.0666666666666667,5.917,803.2280000000001,0.0,0.0,0.0,0.0,0.0,587.294,0.0,0.0,0.0,0.0,0.0,,,,2454.658999919887,0.0
AS14.07,2014-04-02,23,0.0333333333333333,47.515,1571.199,1405.761,0.0,0.0,0.0,0.0,98.64299999999999,0.0,0.0,0.0,0.0,0.0,,,,4195.009999990466,0.0
AS14.07,2014-04-03,0,0.0,195.609,1834.3690000000001,53.368,0.0,0.0,0.0,0.0,36.443,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,1,0.0,59.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,59.3029999732971,0.0
AS14.07,2014-04-03,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,9,0.0833333333333333,85.22399999999999,298.471,0.0,0.0,0.0,0.0,7.023,129.628,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,520.5420000553127,0.0
AS14.07,2014-04-03,10,0.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,11,0.4,27.141,314.846,0.0,0.0,0.0,0.0,0.0,5.018,0.0,0.0,0.0,0.0,0.0,,,,347.52000021934526,0.0
AS14.07,2014-04-03,12,0.0333333333333333,167.66400000000002,245.719,0.0,0.0,0.0,0.0,7.021,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,6.0,421.1669998168938,0.0
AS14.07,2014-04-03,13,0.0,0.0,16.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.48200011253357,0.0
AS14.07,2014-04-03,14,0.0833333333333333,7.033,201.67000000000002,59.478,0.0,0.0,0.0,0.0,133.152,0.0,0.0,0.0,0.0,0.0,,,,401.52200007438614,0.0
AS14.07,2014-04-03,15,0.416666666666667,51.676,44.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,95.8769996166229,0.0
AS14.07,2014-04-03,16,0.0333333333333333,70.021,31.933,0.0,0.0,0.0,0.0,6.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,107.99799990653997,0.0
AS14.07,2014-04-03,17,0.0,33.464999999999996,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,34.5659999847412,0.0
AS14.07,2014-04-03,18,0.141666666666667,71.38,721.846,0.0,0.0,0.0,0.0,11.268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,805.0220012664795,0.0
AS14.07,2014-04-03,19,0.216666666666667,47.79899999999999,311.848,0.0,0.0,0.0,0.0,0.0,0.0,185.08,0.0,0.0,0.0,0.0,,,,545.2899994850159,0.0
AS14.07,2014-04-03,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-03,21,0.108333333333333,80.323,114.923,0.0,0.0,0.0,0.0,14.038,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,209.39199972152696,0.0
AS14.07,2014-04-03,22,0.0247933884297521,154.921,46.230000000000004,3765.036,0.0,0.0,0.0,0.0,403.368,80.289,0.0,0.0,0.0,0.0,,,,4508.368999958038,0.0
AS14.07,2014-04-03,23,0.0081967213114754,3.018,55.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-04,0,0.0,0.0,59.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,59.2620000839233,0.0
AS14.07,2014-04-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-04,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-04,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-04,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-04,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-04,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-04,7,0.0166666666666667,3.024,35.686,0.0,0.0,0.0,0.0,0.0,118.689,0.0,0.0,0.0,0.0,0.0,,,,524.741999864578,0.0
AS14.07,2014-04-04,8,0.0161290322580645,7.2139999999999995,185.26000000000002,77.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.611000299453739,0.0
AS14.07,2014-04-04,9,0.0333333333333333,9.036999999999999,328.425,0.0,0.0,0.0,0.0,10.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,347.89400029182417,0.0
AS14.07,2014-04-04,10,0.025,4.015,382.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,386.79800033569296,0.0
AS14.07,2014-04-04,11,0.116666666666667,34.406,77.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,112.27000021934506,0.0
AS14.07,2014-04-04,12,0.191666666666667,6.951,78.545,0.0,0.0,0.0,0.0,136.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,221.98399972915647,0.0
AS14.07,2014-04-04,13,0.0,72.694,0.0,59.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,132.74900007247925,0.0
AS14.07,2014-04-04,14,0.0,80.213,95.67,129.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,305.9499998092652,1.0
AS14.07,2014-04-04,15,0.0583333333333333,13.192,283.51300000000003,0.0,0.0,0.0,0.0,68.935,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,4.0,365.78500008583063,0.0
AS14.07,2014-04-04,16,0.0166666666666667,64.809,375.621,0.0,0.0,0.0,0.0,0.0,34.185,0.0,0.0,0.0,0.0,0.0,,,,474.7689998149871,0.0
AS14.07,2014-04-04,17,0.0,3.016,158.32999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,156.40299987792972,0.0
AS14.07,2014-04-04,18,0.0,0.0,15.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.37600040435791,0.0
AS14.07,2014-04-04,19,0.241666666666667,5.982,228.84499999999997,0.0,0.0,0.0,0.0,7.019,0.0,0.0,0.0,0.0,0.0,0.0,,,,241.9430000782012,0.0
AS14.07,2014-04-04,20,0.35,73.455,101.72999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,243.86600017547613,0.0
AS14.07,2014-04-04,21,0.0833333333333333,33.498,514.429,0.0,0.0,0.0,0.0,9.035,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-1.0,7.0,483.5660002231594,0.0
AS14.07,2014-04-04,22,0.0416666666666667,360.638,1310.882,670.438,0.0,0.0,0.0,0.0,163.03,51.17,0.0,0.0,0.0,3.0,,,,4310.327000379557,1.0
AS14.07,2014-04-04,23,0.0,75.513,719.508,737.2860000000001,0.0,0.0,0.0,0.0,996.7420000000001,0.0,150.612,363.429,0.0,0.0,,,,1630.28399991989,0.0
AS14.07,2014-04-05,0,0.0,10.045,59.236000000000004,125.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,60.1340000629425,0.0
AS14.07,2014-04-05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,8,0.0161290322580645,167.93200000000002,350.83299999999997,242.704,0.0,0.0,0.0,0.0,771.923,66.371,0.0,0.0,0.0,0.0,,,,1719.174999952318,0.0
AS14.07,2014-04-05,9,0.358333333333333,888.679,9.274,0.0,0.0,0.0,0.0,81.194,110.47900000000001,82.927,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1711.1809999942789,0.0
AS14.07,2014-04-05,10,0.483333333333333,260.492,272.815,0.0,0.0,0.0,0.0,0.0,272.277,0.0,0.0,0.0,0.0,1.0,,,,266.8749999999998,0.0
AS14.07,2014-04-05,11,0.416666666666667,11.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.7459998130798,0.0
AS14.07,2014-04-05,12,0.0431034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,13,0.383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,14,0.408333333333333,112.21300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,266.04699993133585,0.0
AS14.07,2014-04-05,15,0.482758620689655,24.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.47099995613095,0.0
AS14.07,2014-04-05,16,0.362903225806452,157.03900000000002,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,158.09800004959104,1.0
AS14.07,2014-04-05,17,0.353448275862069,133.358,266.473,0.0,0.0,0.0,0.0,0.0,28.146,0.0,0.0,0.0,0.0,0.0,,,,428.49999952316256,3.0
AS14.07,2014-04-05,18,0.0967741935483871,125.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,125.08400011062623,1.0
AS14.07,2014-04-05,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-05,20,0.293103448275862,53.120000000000005,102.981,0.0,0.0,0.0,0.0,31.084,2.011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,189.2429997920989,0.0
AS14.07,2014-04-05,21,0.540322580645161,0.0,5.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.1560001373291,0.0
AS14.07,2014-04-05,22,0.53781512605042,10.313,283.121,0.0,0.0,0.0,0.0,7.022,54.345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,355.1970000267031,0.0
AS14.07,2014-04-05,23,0.775,29.575,26.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,56.381000280380206,0.0
AS14.07,2014-04-06,0,0.420168067226891,65.578,398.466,0.0,0.0,0.0,0.0,0.0,19.86,0.0,0.0,0.0,0.0,0.0,,,,524.8149998188015,0.0
AS14.07,2014-04-06,1,0.0333333333333333,131.536,468.861,2405.196,0.0,0.0,0.0,0.0,1153.116,0.0,0.0,1.002,0.0,0.0,,,,4180.079000234607,0.0
AS14.07,2014-04-06,2,0.0166666666666667,20.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,3,0.0,59.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,59.989000082016,0.0
AS14.07,2014-04-06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,8,0.0,93.452,58.222,0.0,0.0,0.0,0.0,0.0,53.324,0.0,0.0,0.0,0.0,0.0,,,,204.9920001029964,0.0
AS14.07,2014-04-06,9,0.0,19.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.6700000762939,0.0
AS14.07,2014-04-06,10,0.0083333333333333,42.872,120.513,0.0,0.0,0.0,0.0,10.028,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,4.0,173.77999997139,0.0
AS14.07,2014-04-06,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,12,0.116666666666667,2.117,41.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,43.6029999256134,0.0
AS14.07,2014-04-06,13,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,14,0.141666666666667,3.01,77.229,0.0,0.0,0.0,0.0,27.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,107.351999998093,0.0
AS14.07,2014-04-06,15,0.0,0.0,165.157,0.0,0.0,0.0,0.0,68.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,233.23699998855543,0.0
AS14.07,2014-04-06,16,0.0083333333333333,149.64000000000001,838.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,988.6900000572199,0.0
AS14.07,2014-04-06,17,0.0333333333333333,66.348,309.03999999999996,0.0,0.0,0.0,0.0,0.0,355.949,0.0,0.0,0.0,0.0,0.0,,,,731.4540004730218,0.0
AS14.07,2014-04-06,18,0.0,0.0,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.35699987411499,0.0
AS14.07,2014-04-06,19,0.025,5.026,231.53,0.0,0.0,0.0,0.0,5.032,14.047,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,8.0,100.7999997138977,0.0
AS14.07,2014-04-06,20,0.256410256410256,193.934,62.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,248.31100058555592,1.0
AS14.07,2014-04-06,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-06,23,0.283333333333333,29.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.47699999809269,2.0
AS14.07,2014-04-07,0,0.108333333333333,172.977,565.834,758.5179999999999,0.0,0.0,0.0,88.209,993.023,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,5809.565000057222,0.0
AS14.07,2014-04-07,1,0.025,1182.459,591.051,0.0,0.0,0.0,0.0,0.0,1299.659,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-07,2,0.0,59.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,59.6859998703003,0.0
AS14.07,2014-04-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-07,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-07,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-07,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-07,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.07,2014-04-07,9,0.0083333333333333,12.954,1179.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,487.5799999237061,0.0
