id,time_bin,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.03,2014-03-19 18:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,2.0
AS14.03,2014-03-20 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0
AS14.03,2014-03-20 06:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0
AS14.03,2014-03-20 12:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,0.0,1.0
AS14.03,2014-03-20 18:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,0.0,0.0
AS14.03,2014-03-21 06:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0
AS14.03,2014-03-21 12:00:00,,35.277,425.21,308.419,0.0,0.0,10.046,437.159,0.0,0.0,0.0,0.0,0.0,4.0,,,,761.8120002746575,0.0
AS14.03,2014-03-21 18:00:00,,132.778,1299.529,637.598,0.0,0.0,0.0,106.429,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,903.1420006752022,1.0
AS14.03,2014-03-22 00:00:00,,0.0,73.88799999999999,2261.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,89.78800034523007,0.0
AS14.03,2014-03-22 06:00:00,0.29,39.963,94.604,587.44,0.0,0.0,0.0,19.21,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,742.037000179291,0.0
AS14.03,2014-03-22 12:00:00,0.1602334176188338,360.548,161.968,269.006,0.0,0.0,0.0,33.381,0.0,39.498,0.0,0.0,0.0,5.0,2.0,0.5,7.5,855.2909998893742,0.0
AS14.03,2014-03-22 18:00:00,0.20610791777885273,81.577,128.035,798.065,0.0,0.0,0.0,36.625,0.0,129.047,0.0,4.35,0.0,3.0,0.5,1.5,8.5,956.4210000038152,1.0
AS14.03,2014-03-23 00:00:00,0.08476175290334582,14.813,2.2039999999999997,46.913000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,64.99899959564216,0.0
AS14.03,2014-03-23 06:00:00,0.05314907289126308,204.816,4.07,47.309,0.0,0.0,161.998,18.652,0.0,121.69200000000001,0.0,0.0,0.0,1.0,-1.0,-1.0,6.0,1103.173000097275,0.0
AS14.03,2014-03-23 12:00:00,0.023118189281982403,197.154,968.1320000000001,1269.637,0.0,0.0,0.0,123.428,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,8.5,2561.8939998149876,1.0
AS14.03,2014-03-23 18:00:00,0.23995777850025546,75.793,528.716,377.532,36.364,0.0,0.0,109.449,0.0,153.713,0.0,0.0,44.854,0.0,-1.5,2.0,9.0,1318.27100110054,0.0
AS14.03,2014-03-24 00:00:00,0.0040650406504065,0.0,1.023,5.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.0,0.0
AS14.03,2014-03-24 06:00:00,0.11724757455982764,0.0,135.18200000000002,60.944,0.0,0.0,0.0,752.927,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,8.0,951.3939998149872,0.0
AS14.03,2014-03-24 12:00:00,0.21940198383188983,92.246,2138.078,2249.706,105.21700000000001,0.0,125.325,61.437,0.0,0.0,0.0,5.136,0.0,3.0,0.0,1.3333333333333333,7.333333333333333,4780.640000343325,0.0
AS14.03,2014-03-24 18:00:00,0.02224629064414403,0.0,8.053,1591.707,0.0,0.0,0.0,36.653,0.0,0.0,11.064,0.0,0.0,0.0,-2.0,2.0,9.0,509.0119993686676,0.0
AS14.03,2014-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-03-25 06:00:00,0.20799363605091148,123.32900000000001,501.469,640.95,447.543,0.0,122.65899999999999,98.494,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,7.0,1938.749000787736,0.0
AS14.03,2014-03-25 12:00:00,0.30861553863791263,921.166,615.622,664.346,0.0,0.0,18.416999999999998,11.035,0.0,0.0,0.0,21.219,0.0,5.0,1.0,1.0,8.0,1537.5450003147123,1.0
AS14.03,2014-03-25 18:00:00,0.014463967405143883,0.0,188.007,46.12,0.0,0.0,0.0,24.101,0.0,0.0,47.324,7.6240000000000006,0.0,0.0,-1.0,1.5,8.5,314.817999124527,0.0
AS14.03,2014-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-03-26 06:00:00,0.12810699903322137,51.951,364.511,849.7549999999999,0.0,0.0,20.684,8.056,0.0,0.0,7.649,0.0,0.0,0.0,0.0,1.0,8.0,1304.5949993133543,0.0
AS14.03,2014-03-26 12:00:00,0.1630594778443792,32.635999999999996,919.14,769.893,87.141,0.0,0.0,27.297,0.0,12.84,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1853.8949999809263,0.0
AS14.03,2014-03-26 18:00:00,0.07344632768361584,34.052,11.138,736.225,0.0,0.0,0.0,37.327,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,8.5,827.4869995117184,0.0
AS14.03,2014-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-03-27 06:00:00,0.15792603023724316,35.219,162.693,555.106,0.0,0.0,0.0,13.176,0.0,0.0,0.0,13.124,0.0,0.0,0.0,2.0,8.0,781.6729993820193,0.0
AS14.03,2014-03-27 12:00:00,0.1650331718343592,55.205,249.69,1026.877,0.0,0.0,13.437,24.636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.0,1374.452001333236,0.0
AS14.03,2014-03-27 18:00:00,0.0898238127233209,497.912,519.279,71.774,0.0,0.0,0.0,22.22,0.0,0.0,0.0,4.366,0.0,3.0,-1.0,2.0,9.0,1119.507000923156,1.0
AS14.03,2014-03-28 00:00:00,0.0027777777777777835,0.0,4.498,3.1710000000000003,0.0,0.0,0.0,0.0,0.0,0.0,27.282,0.0,0.0,0.0,,,,35.01800012588499,0.0
AS14.03,2014-03-28 06:00:00,0.15381039465603955,118.735,212.30100000000002,2307.213,0.0,0.0,6.043,7.091,0.0,0.0,0.0,7.045,0.0,3.0,-1.0,1.0,8.0,970.3009991645813,0.0
AS14.03,2014-03-28 12:00:00,0.184400194114989,158.791,633.596,416.05400000000003,0.0,0.0,0.0,223.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,1435.0799992084508,0.0
AS14.03,2014-03-28 18:00:00,0.07772878536745982,0.0,90.48400000000001,625.353,0.0,0.0,40.163,16.024,0.0,0.0,36.505,0.0,0.0,0.0,-1.0,2.0,8.0,810.0429997444154,0.0
AS14.03,2014-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-03-29 06:00:00,0.10261577366840519,13.18,114.91,620.5740000000001,0.0,0.0,0.0,10.247,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,9.0,556.8879997730259,0.0
AS14.03,2014-03-29 12:00:00,0.3541233051181469,0.0,13.392999999999999,939.432,0.0,0.0,0.0,46.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.5,663.1010007858278,0.0
AS14.03,2014-03-29 18:00:00,0.19677027224805044,6.13,24.625,969.222,49.371,0.0,0.0,48.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.5,1041.4019999504094,1.0
AS14.03,2014-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-03-30 06:00:00,0.07929669306008384,0.0,27.457,1006.8059999999999,0.0,0.0,0.0,84.27199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1120.2760000228882,0.0
AS14.03,2014-03-30 12:00:00,0.43263228499294315,12.869,704.128,894.431,0.0,0.0,26.284,15.982999999999999,0.0,0.0,0.0,0.0,31.955000000000002,1.0,-1.0,2.0,9.0,1693.8669996261601,0.0
AS14.03,2014-03-30 18:00:00,0.11923209713590843,0.0,492.038,138.57700000000003,0.0,0.0,0.0,85.799,0.0,0.0,35.267,0.0,0.0,0.0,0.0,1.5,9.0,754.5759997367859,0.0
AS14.03,2014-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-03-31 06:00:00,0.09561956361491973,0.0,339.763,770.125,0.0,0.0,0.0,28.431,0.0,0.0,0.0,5.16,0.0,0.0,-1.0,1.0,7.0,1079.3849997520447,0.0
AS14.03,2014-03-31 12:00:00,0.15936528211237502,1882.3609999999999,3844.1330000000003,220.673,0.0,0.0,0.0,41.197,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,7.5,7108.045999765397,0.0
AS14.03,2014-03-31 18:00:00,0.07954949265474001,162.635,228.789,708.67,77.491,0.0,0.0,29.158,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.5,1210.8130004405978,1.0
AS14.03,2014-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-01 06:00:00,0.16180089316069315,385.01,74.067,516.57,0.0,0.0,2.208,9.172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,989.9320003986363,0.0
AS14.03,2014-04-01 12:00:00,0.1359024444360451,153.475,483.185,1087.473,0.0,0.0,40.75,169.247,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,7.5,1930.3489987850187,0.0
AS14.03,2014-04-01 18:00:00,0.09195402298850568,5.178,154.546,22.511000000000003,58.641,0.0,19.532,24.815,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.5,285.51300024986233,0.0
AS14.03,2014-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-02 06:00:00,0.13761494473380462,140.902,312.87,255.151,23.106,0.0,0.0,13.29,0.0,54.144999999999996,0.0,0.0,0.0,1.0,1.0,1.0,8.0,801.0820004940041,0.0
AS14.03,2014-04-02 12:00:00,0.06686282954862743,701.694,388.686,1269.874,0.0,0.0,0.0,18.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,1846.2950000762944,0.0
AS14.03,2014-04-02 18:00:00,0.11027477886523396,11.602,119.00200000000001,456.479,42.333,0.0,18.698999999999998,67.425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,7.5,716.8630001544951,0.0
AS14.03,2014-04-03 00:00:00,0.0,19452.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-03 06:00:00,0.13430899908172633,21.652,265.159,470.601,0.0,0.0,0.0,32.739999999999995,0.0,0.0,0.0,29.197000000000003,0.0,0.0,-0.5,1.0,7.5,822.1080000400539,0.0
AS14.03,2014-04-03 12:00:00,0.1707426202110204,98.87700000000001,230.644,1244.1870000000001,37.738,0.0,0.0,31.158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,825.746000051499,0.0
AS14.03,2014-04-03 18:00:00,0.02949419830718822,13.274000000000001,189.381,378.372,34.365,0.0,0.0,27.339,0.0,0.0,20.192,0.0,0.0,1.0,0.0,1.0,8.0,664.8919997215268,0.0
AS14.03,2014-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-04 06:00:00,0.13425233985947746,144.07999999999998,142.901,329.682,0.0,0.0,0.0,827.0350000000001,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,8.0,1090.5479996204383,1.0
AS14.03,2014-04-04 12:00:00,0.18893752425732901,462.934,650.505,272.044,47.284,0.0,0.0,30.175,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.5,987.0729990005486,2.0
AS14.03,2014-04-04 18:00:00,0.02523637754823192,10.079,10.684999999999999,769.839,0.0,0.0,6.163,45.46,0.0,0.0,315.509,0.0,0.0,0.0,0.5,1.5,8.0,1153.8230001926413,0.0
AS14.03,2014-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-05 06:00:00,0.04520098441345367,0.0,7.058,554.711,0.0,0.0,0.0,12.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,574.1370000839235,0.0
AS14.03,2014-04-05 12:00:00,0.2177371111349243,12.365,213.29500000000002,1601.0959999999998,0.0,0.0,4.064,23.509,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,8.0,1855.6879997253384,0.0
AS14.03,2014-04-05 18:00:00,0.19477365497016721,250.69400000000002,890.051,140.007,0.0,0.0,102.422,25.32,0.0,19.695999999999998,0.0,0.0,0.0,5.0,1.5,1.5,7.5,1422.8369991779323,0.0
AS14.03,2014-04-06 00:00:00,0.05295950155763233,11.062999999999999,45.983999999999995,71.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,129.1229999065399,0.0
AS14.03,2014-04-06 06:00:00,0.0014005602240896333,0.0,0.0,838.223,0.0,0.0,0.0,11.186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,849.4819998741159,0.0
AS14.03,2014-04-06 12:00:00,0.23128739647746924,0.0,271.803,2105.681,0.0,0.0,0.0,993.3059999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,3373.1219997406056,0.0
AS14.03,2014-04-06 18:00:00,0.021440603681757014,0.0,412.556,1218.928,0.0,0.0,0.0,20.101,0.0,0.0,23.094,0.0,0.0,0.0,0.0,0.5,6.5,1676.8219990730286,0.0
AS14.03,2014-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-07 06:00:00,0.2531023331023331,61.647000000000006,128.102,743.95,0.0,0.0,0.0,9.107,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,909.8130002021793,0.0
AS14.03,2014-04-07 12:00:00,0.1614686376692162,534.3639999999999,1136.696,1697.347,0.0,0.0,0.0,26.395000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.5,3308.237999677657,0.0
AS14.03,2014-04-07 18:00:00,0.1616847763845692,0.0,522.647,72.515,88.197,0.0,124.68100000000001,36.58,0.0,0.0,82.764,0.0,0.0,0.0,0.0,1.0,7.5,817.5939998626703,0.0
AS14.03,2014-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-08 06:00:00,0.1463933936275274,348.302,242.007,505.503,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,7.5,1125.0529999732973,1.0
AS14.03,2014-04-08 12:00:00,0.17116688210712172,12.434,275.163,158.007,27.089,0.0,0.0,14.214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,490.00999999046303,0.0
AS14.03,2014-04-08 18:00:00,0.0977632801268089,512.794,166.19400000000002,644.127,0.0,0.0,1494.864,29.299,0.0,0.0,11.128,0.0,0.0,0.0,0.5,1.5,7.5,2860.8289999961894,0.0
AS14.03,2014-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-09 06:00:00,0.14759129759129755,0.0,320.723,37.736,0.0,0.0,0.0,34.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5,218.4260001182556,0.0
AS14.03,2014-04-09 12:00:00,0.1495107147281061,23.843000000000004,276.904,441.938,0.0,0.0,0.0,15.825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,760.5710003376004,0.0
AS14.03,2014-04-09 18:00:00,0.07138692090148395,0.0,166.238,504.68600000000004,31.735,0.0,16.27,24.175,0.0,0.0,50.254,0.0,0.0,0.0,0.0,1.0,8.0,794.7249991893764,0.0
AS14.03,2014-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-10 06:00:00,0.20182411238716003,7.144,881.4730000000001,1413.673,0.0,0.0,0.0,18.121,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,2323.5110003948216,1.0
AS14.03,2014-04-10 12:00:00,0.1998651600860791,0.0,888.449,1331.01,0.0,0.0,0.0,13.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2234.3930003643045,0.0
AS14.03,2014-04-10 18:00:00,0.03057632398753893,96.545,9.057,31.645,0.0,0.0,5.217,63.449999999999996,13.22,0.0,2239.937,0.0,0.0,0.0,0.5,1.0,8.0,2460.3570005893657,1.0
AS14.03,2014-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-11 06:00:00,0.1515950052727448,30.529999999999998,567.145,549.227,0.0,0.0,0.0,30.436999999999998,0.0,0.0,0.0,4.513,0.0,0.0,0.0,1.0,7.0,1183.5349988937376,0.0
AS14.03,2014-04-11 12:00:00,0.14096676649412007,71.62899999999999,445.057,722.456,17.149,0.0,2.1,237.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1493.9040002822871,0.0
AS14.03,2014-04-11 18:00:00,0.18819056132019726,0.0,686.696,1856.806,0.0,0.0,7.06,86.259,0.0,0.0,28.343,0.0,0.0,0.0,0.5,1.0,8.0,2306.482000112537,0.0
AS14.03,2014-04-12 00:00:00,0.0,19372.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-12 06:00:00,0.0017361111111111169,0.0,33.229,914.7750000000001,0.0,0.0,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,801.3309998512274,0.0
AS14.03,2014-04-12 12:00:00,0.4805085214546802,64.64999999999999,193.30700000000002,1684.0639999999999,0.0,0.0,0.0,1030.672,0.0,0.0,0.0,9.33,0.0,5.0,0.0,1.0,8.0,977.6819996833799,0.0
AS14.03,2014-04-12 18:00:00,0.02590473651934683,39.931,3.112,9455.887,0.0,0.0,0.0,33.644999999999996,0.0,0.0,21.096,0.0,0.0,1.0,1.0,1.0,7.0,713.8049998283385,0.0
AS14.03,2014-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-13 06:00:00,0.008169934640522883,6.089,251.275,96.11800000000001,0.0,0.0,0.0,13.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,367.38999986648497,0.0
AS14.03,2014-04-13 12:00:00,0.16468956454712472,1185.498,1476.206,1211.881,0.0,0.0,0.0,4290.975,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.5,4136.428999662398,1.0
AS14.03,2014-04-13 18:00:00,0.13969066947715955,199.874,663.571,1909.935,0.0,0.0,643.756,30.985999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.5,3248.7339992523193,0.0
AS14.03,2014-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-14 06:00:00,0.11550789568030943,19.441,2302.99,354.47299999999996,0.0,0.0,8.073,8.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,517.6059994697569,0.0
AS14.03,2014-04-14 12:00:00,0.21994421325972144,1747.039,1149.819,749.734,0.0,0.0,0.0,29.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3385.106000423428,1.0
AS14.03,2014-04-14 18:00:00,0.03613295393119765,41.598,118.408,48.461999999999996,28.19,0.0,0.0,20.066000000000003,41.364999999999995,0.0,11.226,17.303,0.0,0.0,0.0,1.0,8.0,327.7350003719334,0.0
AS14.03,2014-04-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-15 06:00:00,0.18744345813016253,91.345,1052.743,927.645,0.0,0.0,6.025,36.807,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1586.433999776841,0.0
AS14.03,2014-04-15 12:00:00,0.15854978354978372,136.906,722.691,415.18199999999996,0.0,0.0,0.0,17.161,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,7.5,1294.2199993133547,0.0
AS14.03,2014-04-15 18:00:00,0.13222675240561893,498.24899999999997,469.868,507.21500000000003,0.0,0.0,0.0,46.267,0.0,0.0,12.082,0.0,0.0,2.0,0.0,1.0,8.0,1084.1309990882876,0.0
AS14.03,2014-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-16 06:00:00,0.22607523526621906,55.927,288.228,1157.787,18.113,0.0,0.0,107.647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1654.3429996967322,0.0
AS14.03,2014-04-16 12:00:00,0.19647236031869308,138.137,294.94,1337.731,0.0,0.0,33.186,47.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1704.7150003910074,0.0
AS14.03,2014-04-16 18:00:00,0.0365250812748762,50.175,871.1329999999999,985.5459999999999,0.0,0.0,0.0,20.32,0.0,0.0,38.227999999999994,7.662,0.0,1.0,0.5,1.0,8.0,1975.5090000629395,0.0
AS14.03,2014-04-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-17 06:00:00,0.18483096515393171,91.812,440.206,370.821,0.0,0.0,0.0,8.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,912.7779996395113,2.0
AS14.03,2014-04-17 12:00:00,0.25122438712010914,1658.8110000000001,769.341,678.832,141.124,0.0,0.0,143.74099999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,3135.3510003089905,0.0
AS14.03,2014-04-17 18:00:00,0.12738163313542447,65.737,838.739,110.132,31.452,0.0,0.0,15.31,0.0,0.0,101.287,31.331,0.0,3.0,0.0,0.5,7.0,958.3770003318788,0.0
AS14.03,2014-04-18 00:00:00,0.08044493608652901,435.073,354.074,927.703,0.0,0.0,0.0,0.0,0.0,0.0,3.099,0.0,0.0,3.0,,,,1721.3189992904659,0.0
AS14.03,2014-04-18 06:00:00,0.0043103448275862,0.0,279.985,10.846,0.0,0.0,0.0,19.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,101.40200018882759,0.0
AS14.03,2014-04-18 12:00:00,0.11915643029546073,158.72899999999998,138.31699999999998,549.0,0.0,0.0,183.844,13.849,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.5,913.334000349045,0.0
AS14.03,2014-04-18 18:00:00,0.09159262038806056,1157.776,433.73699999999997,2817.048,0.0,0.0,0.0,13.54,0.0,0.0,15.168,7.954,0.0,1.0,0.0,1.0,8.0,3517.682000637052,0.0
AS14.03,2014-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-19 06:00:00,0.1476308406736541,100.337,290.827,6.481,0.0,0.0,0.0,10.239,0.0,69.034,0.0,0.0,0.0,4.0,0.0,0.0,7.0,454.2059998512264,1.0
AS14.03,2014-04-19 12:00:00,0.3678066157415552,17.287,65.09,19.216,0.0,0.0,0.0,25.166999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,128.2620000839233,0.0
AS14.03,2014-04-19 18:00:00,0.3174816519423987,0.0,799.272,41.008,0.0,0.0,0.0,18.088,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,8.0,859.4500002861024,0.0
AS14.03,2014-04-20 00:00:00,0.016666666666666666,0.0,197.762,208.557,0.0,0.0,0.0,0.0,0.0,26.617,0.0,0.0,0.0,0.0,,,,433.94300031662,0.0
AS14.03,2014-04-20 06:00:00,0.08532608695652173,266.66,146.123,504.879,0.0,0.0,0.0,7.049,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,824.1489996910094,2.0
AS14.03,2014-04-20 12:00:00,0.28398437659049564,174.712,201.297,252.499,0.0,0.0,0.0,16.932000000000002,0.0,0.0,225.16000000000003,0.0,0.0,0.0,0.5,1.5,8.0,875.9869997501374,0.0
AS14.03,2014-04-20 18:00:00,0.20143341868210352,48.3,448.804,562.5529999999999,0.0,0.0,0.0,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1355.0479996204372,0.0
AS14.03,2014-04-21 00:00:00,0.043715846994535505,0.0,168.142,417.715,0.0,0.0,0.0,0.0,0.0,10.253,0.0,0.0,0.0,0.0,,,,596.9520003795624,0.0
AS14.03,2014-04-21 06:00:00,0.010144927536231883,723.0600000000001,0.0,460.289,0.0,0.0,0.0,10.417,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,1713.739000082021,0.0
AS14.03,2014-04-21 12:00:00,0.017355778925651866,0.0,73.994,825.2,23.194,0.0,0.0,1379.028,0.0,156.966,0.0,5.461,0.0,0.0,0.0,1.0,7.0,1100.8469998836513,0.0
AS14.03,2014-04-21 18:00:00,0.012166666666666668,0.0,0.0,2313.32,0.0,0.0,0.0,291.85200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,8.0,2608.4000000953693,0.0
AS14.03,2014-04-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.03,2014-04-22 06:00:00,0.17046266117610256,62.916,228.577,499.14,0.0,0.0,5.016,39.139,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.5,837.5160005092621,0.0
AS14.03,2014-04-22 12:00:00,0.15023190551072713,63.178,1337.838,752.115,0.0,0.0,0.0,16.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1252.8080000877385,0.0
